Date,Post ID,Network,Content Type,Sent by,Link,Post,Impressions,Organic Impressions,Viral Impressions,Non-viral Impressions,Fan Impressions,Fan Organic Impressions,Non-fan Impressions,Non-fan Organic Impressions,Reach,Organic Reach,Viral Reach,Non-viral Reach,Fan Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Other Post Clicks,Post Clicks (All),Post Photo View Clicks,Answers,Negative Feedback,Engaged Users,Engaged Fans,Users Talking About This,Unique Reactions,Unique Comments,Unique Shares,Unique Answers,Unique Post Clicks,Unique Post Photo View Clicks,Unique Other Post Clicks,Unique Negative Feedback,Year,Positive reaction,Negative reaction,day_of_week,is_weekend,post_length,contains_question,num_hashtags,part_of_day_posted,Month,no of tags,Linked Content(?)
2018-11-01 12:00:00,253788558082460_1748872905240677,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1748872905240677/,"48 hours till the true champions are unveiled. Find out who carries the cup at the #HiFL2018 finals. 
#UAMvsUNICAL
#OAUvsUNILORIN
#HiFLStanbicIBTC",4805,4805,223,4582,4583,4583,222,222,3834,3834,153,3684,3654,0.87,1.1,42,15,15,0,3,0.0,24,24,11,0,0,37,32,18,15,0,3,0,21,11,13,0.0,2018,0.0,0.0,Thursday,0,21,0,4,afternoon,Nov,0,Content has link(s)
2018-11-02 12:00:00,253788558082460_1750177031776931,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1750177031776931/,"The journey has led us right to this moment. Come witness history tomorrow as the @UNICALMalabites take on the @UAMTillers in the #HiFL2018 finals live at the Agege Township Stadium. Kick off 3PM. 
#UAMvsUNICAL
#OAUvsUNILORIN
#HiFLStanbicIBTC",4303,4303,70,4233,4181,4181,122,122,3589,3589,60,3543,3499,1.0,1.2,43,18,18,0,1,0.0,24,24,13,0,0,40,36,18,18,0,1,0,23,13,11,0.0,2018,0.0,0.0,Friday,0,36,0,4,afternoon,Nov,0,Content has link(s)
2018-11-02 17:10:00,253788558082460_1750516545076313,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1750516545076313/,"Players to watch in the #HiFL2018 finals. #HiFLStanbicIBTC
#UAMvsUNICAL",5693,5693,240,5453,5449,5449,244,244,4837,4837,164,4597,4569,1.44,1.7,82,26,26,1,2,0.0,53,53,25,0,0,68,64,28,26,1,2,0,42,25,24,0.0,2018,0.0,0.0,Friday,0,9,0,3,evening,Nov,0,Content has link(s)
2018-11-02 19:59:00,253788558082460_1750671448394156,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1750671448394156/,May November bring more success than you’ve ever known. Happy New Month! #MovingForward,5655,5655,1409,4246,4426,4426,1229,1229,4541,4541,1005,3504,3549,1.86,2.31,105,46,45,0,15,0.0,44,44,20,0,1,81,61,55,46,0,15,0,32,18,19,1.0,2018,1.0,0.0,Friday,0,13,0,1,evening,Nov,0,Content has link(s)
2018-11-02 21:00:00,253788558082460_1750723591722275,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1750723591722275/,The November auction for the FGN Retail Bond has begun!  Seize this opportunity to grow your investments with as little as N5000. Contact us on 01 422 0004 or email stockbroking@stanbicibtc.com to get started.,10794,10794,1657,9137,9390,9390,1404,1404,8713,8713,1126,7695,7751,3.89,4.82,420,57,56,49,16,0.0,298,298,119,0,1,252,216,84,57,20,16,0,194,98,139,1.0,2018,1.0,0.0,Friday,0,34,0,0,night,Nov,0,Content has link(s)
2018-11-03 11:26:00,253788558082460_1751420591652575,Facebook,Photo,Aramide Salami,https://www.facebook.com/253788558082460/posts/1751420591652575/,"Lineup for the game between #OAUvsUNILORIN. It’s about to kick off. ⚽️⚽️⚽️ #HiFL2018Finals
#HiFLStanbicIBTC",5683,5683,115,5568,5518,5518,165,165,4694,4694,85,4607,4532,1.85,2.24,105,24,24,4,2,0.0,75,75,39,0,0,71,69,26,23,2,2,0,51,33,29,0.0,2018,0.0,0.0,Saturday,1,14,0,3,morning,Nov,0,Content has link(s)
2018-11-03 12:00:00,253788558082460_1751448081649826,Facebook,Photo,Aramide Salami,https://www.facebook.com/253788558082460/posts/1751448081649826/,"And the match has kicked off between the @oaugiants and the @ilorinwarriors. All the best to both teams 🤞🏾#OAUvsUNILORIN ⚽️⚽️⚽️ #HiFL2018Finals
#HiFLStanbicIBTC",4789,4789,36,4753,4714,4714,75,75,3982,3982,24,3961,3920,1.25,1.51,60,12,12,0,0,0.0,48,48,29,0,0,50,47,12,12,0,0,0,40,27,17,0.0,2018,0.0,0.0,Saturday,1,22,0,3,afternoon,Nov,0,Content has link(s)
2018-11-03 13:09:00,253788558082460_1751507924977175,Facebook,Photo,Aramide Salami,https://www.facebook.com/253788558082460/posts/1751507924977175/,"First goal celebration by @OAUGiants 

Muyiwa Olaniyi scored a fantastic free kick.

#OAUvsUNILORIN 
#HiFL2018Finals",4105,4105,20,4085,4041,4041,64,64,3397,3397,16,3376,3340,1.19,1.44,49,14,13,0,0,0.0,35,35,15,0,0,38,34,14,14,0,0,0,27,11,18,0.0,2018,1.0,0.0,Saturday,1,14,0,2,afternoon,Nov,0,Content has link(s)
2018-11-03 21:00:00,253788558082460_1751969788264322,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1751969788264322/,This could be you in the not too far future. #HappenToLife. Send an email to pensionsolution@stanbicibtc.com to get started.,7844,7844,1029,6815,6934,6934,910,910,6545,6545,720,5791,5848,1.49,1.79,117,36,36,10,15,0.0,56,56,19,0,0,81,68,46,32,5,14,0,42,17,34,0.0,2018,0.0,0.0,Saturday,1,19,0,1,night,Nov,0,Content has link(s)
2018-11-04 15:50:00,253788558082460_1752967898164511,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1752967898164511/,"It's almost time for our panel session at #ArtXLagos discussing the property rights of Art collection, for the artist and collector, with Professor Fabian Ajogwu SAN. 
Follow the live stream here - https://www.facebook.com/artxlagos/
#MovingForward",5475,5475,69,5406,5362,5362,113,113,4578,4578,49,4541,4496,1.0,1.2,55,15,15,0,1,0.0,39,39,15,0,0,53,50,15,15,0,1,0,37,15,24,0.0,2018,0.0,0.0,Sunday,1,34,0,2,afternoon,Nov,0,Content has link(s)
2018-11-04 17:11:00,253788558082460_1753056571488977,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1753056571488977/,"We are now live at #ArtxLagos. Watch live here - Instagram.com/stanbicibtc
#MovingForward",5778,5778,179,5599,5587,5587,191,191,4645,4645,124,4541,4496,1.07,1.33,62,17,17,11,1,0.02,32,33,14,0,0,42,36,18,16,2,1,0,26,13,16,0.0,2018,0.0,0.0,Sunday,1,12,0,2,evening,Nov,0,Content has link(s)
2018-11-04 21:00:00,253788558082460_1753290628132238,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1753290628132238/,Protect your home against unforeseen circumstances. Contact us on 01 277 0394 or email insurancesolution@stanbicibtc.com to get the #BestInsuranceDeals,7235,7235,1197,6038,6241,6241,994,994,5852,5852,749,5162,5224,1.67,2.07,121,36,36,4,21,0.0,60,60,31,0,0,80,63,42,29,3,16,0,39,26,19,0.0,2018,0.0,0.0,Sunday,1,19,0,1,night,Nov,0,Content has link(s)
2018-11-05 10:00:00,253788558082460_1753917774736190,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1753917774736190/,"#MotivationMonday
Break through whatever limits that stop you from #movingforward.",7668,7668,1455,6213,6412,6412,1256,1256,6079,6079,1026,5138,5221,2.5,3.16,192,55,54,13,17,0.0,107,107,68,0,2,134,110,67,53,5,16,0,81,62,27,2.0,2018,1.0,0.0,Monday,0,10,0,2,morning,Nov,0,Content has link(s)
2018-11-05 15:47:00,253788558082460_1754245781370056,Facebook,Photo,Aramide Salami,https://www.facebook.com/253788558082460/posts/1754245781370056/,Here’s a summary of the October 2018 PMI.,4933,4933,950,3983,4119,4119,814,814,3847,3847,619,3182,3255,1.62,2.08,80,24,24,0,15,0.0,41,41,32,0,0,60,46,28,21,0,12,0,34,28,8,0.0,2018,0.0,0.0,Monday,0,8,0,0,afternoon,Nov,0,Content has link(s)
2018-11-06 10:00:00,253788558082460_1755171617944139,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1755171617944139/,"We know how to keep your funds secure while growing them. For more details, call 01 280 1266 or email assetmanagement@stanbicibtc.com to find out more. #NeverStopInvesting",7400,7400,1795,5605,5862,5862,1538,1538,5882,5882,1198,4664,4785,2.07,2.6,153,52,51,5,24,0.0,72,72,42,0,0,120,88,62,46,4,21,0,64,40,27,0.0,2018,1.0,0.0,Tuesday,0,26,0,1,morning,Nov,0,Content has link(s)
2018-11-07 10:00:00,253788558082460_1756468877814413,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1756468877814413/,"What are your thoughts on writing a will? Kindly share with us, we would like to hear from you!",4205,4205,1114,3091,3310,3310,895,895,3255,3255,782,2474,2580,4.38,5.65,184,43,42,12,18,0.0,111,111,36,0,0,124,97,57,40,7,17,0,75,32,58,0.0,2018,1.0,0.0,Wednesday,0,19,1,0,morning,Nov,0,Content has link(s)
2018-11-07 16:01:00,253788558082460_1756796661114968,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1756796661114968/,"Hi guys, how well do you know our Pension Laws? 

Test your knowledge with this #WealthWednesday trivia.

Zaynab had a balance of N4,850,000 in her pension account at the time she passed away. What do you think will happen to this balance? 
 

Options below, please reply with your answer or quote.

1.    It is paid to the next of kin stated in the records she has with her chosen PFA 
2.    Once the PFA becomes aware of her demise, it will be transferred to her bank account by word of mouth
3.   Her PFA gets to keep the money, even when they are aware that the account holder has died
4.    The funds are paid to the beneficiaries stated on her will or letter of administration. 

Hmmm, interesting results. 
   
According to the pension reform act, when a pension account holder passes on, the funds in their account goes to the beneficiary recognized by law.

This means that the funds can only be paid to the named beneficiary in a Will. In the absence of a Will, the funds can then be released to the person who obtains and is named in the letter of Administration.
 

To ensure that your funds are paid to your intended beneficiary (ies) and save them the rigors of getting a letter of administration, we advise that you put a Will in place. See how https://twitter.com/StanbicIBTC/status/1057619556171218944

Call us on 01- 2716000 today!",5484,5484,1302,4182,4469,4469,1015,1015,4251,4251,693,3543,3607,4.52,5.83,248,22,22,7,15,0.02,203,204,33,0,1,186,162,31,20,6,9,0,170,31,148,1.0,2018,0.0,0.0,Wednesday,0,236,1,1,afternoon,Nov,0,Content has link(s)
2018-11-08 10:00:00,253788558082460_1757679361026698,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1757679361026698/,"#Trivia
Find the missing letters. 💭 
Clue – It a catchphrase from a movie starring Arnold Schwarzenegger",13355,13355,436,12919,12995,12995,360,360,10866,10866,310,10515,10584,4.12,5.06,550,42,41,20,4,0.0,484,484,126,0,1,407,393,61,42,19,3,0,373,114,344,1.0,2018,1.0,0.0,Thursday,0,17,0,1,morning,Nov,0,Content has link(s)
2018-11-08 15:00:00,253788558082460_1757971884330779,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1757971884330779/,"Answer
Hasta la vista, baby",9124,9124,378,8746,8770,8770,354,354,7609,7609,267,7289,7303,2.95,3.54,269,45,44,12,5,0.0,207,207,81,0,0,182,169,56,44,10,5,0,142,63,106,0.0,2018,1.0,0.0,Thursday,0,5,0,0,afternoon,Nov,0,Content has link(s)
2018-11-08 21:01:00,253788558082460_1758331300961504,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1758331300961504/,#HappenToLife and have a better tomorrow with us as your pension managers. Call us now on 01 271 6000,6606,6606,1551,5055,5307,5307,1299,1299,4957,4957,879,4142,4227,1.56,2.08,103,36,36,3,24,0.0,40,40,20,0,0,71,51,42,31,2,15,0,32,18,18,0.0,2018,0.0,0.0,Thursday,0,19,0,1,night,Nov,0,Content has link(s)
2018-11-09 16:30:00,253788558082460_1759310294196938,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1759310294196938/,Getting a domiciliary account makes it easy when paying for goods and services when abroad and helps ease your international transactions. Call 01 422 2222 for more details.,8756,8756,2794,5962,6473,6473,2283,2283,6713,6713,1742,5168,5328,2.3,2.99,201,80,79,9,37,0.0,75,75,35,0,0,143,95,91,71,6,27,0,64,27,40,0.0,2018,0.0,1.0,Friday,0,28,0,0,afternoon,Nov,0,Content has link(s)
2018-11-10 15:38:00,253788558082460_1760544084073559,Facebook,Photo,Aramide Salami,https://www.facebook.com/253788558082460/posts/1760544084073559/,"At the recently concluded #NFIAAwards2018, we won the Asset Management Company of the year and Innovative Pension Company of the year awards, this could not have happened without you. Thank you. #MovingForward",10753,10753,4682,6071,6825,6825,3928,3928,8063,8063,3122,5073,5452,2.68,3.57,288,118,114,21,46,0.0,103,103,46,0,1,203,135,141,111,11,41,0,84,39,52,1.0,2018,3.0,1.0,Saturday,1,32,0,2,afternoon,Nov,0,Content has link(s)
2018-11-12 10:00:00,253788558082460_1762687243859243,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1762687243859243/,"#MotivationMonday
Do not allow your past mistakes weigh you down. Rise and keep #MovingForward.",6997,6997,1154,5843,5982,5982,1015,1015,5778,5778,806,4924,4957,2.14,2.6,150,61,61,8,20,0.0,61,61,30,0,0,114,93,70,61,2,16,0,51,29,27,0.0,2018,0.0,0.0,Monday,0,14,0,2,morning,Nov,0,Content has link(s)
2018-11-12 21:00:00,253788558082460_1763281903799777,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1763281903799777/,Let’s get you the #BestInsuranceDeals for the health emergency we hope never comes. Call us now on 01 277 0394 or email Insurancesolution@stanbicibtc.com,5323,5323,792,4531,4637,4637,686,686,4324,4324,555,3802,3847,1.28,1.57,68,27,27,0,15,0.0,26,26,19,0,0,54,44,33,25,0,13,0,22,17,7,0.0,2018,0.0,0.0,Monday,0,23,0,1,night,Nov,0,Content has link(s)
2018-11-13 10:00:00,253788558082460_1763915827069718,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1763915827069718/,"Develop a passion for learning. If you do, you will never cease to grow. - Anthony J. D'Angelo",5581,5581,1611,3970,4151,4151,1430,1430,4259,4259,1136,3206,3299,1.52,2.0,85,37,37,0,18,0.0,30,30,17,0,0,71,46,48,37,0,17,0,24,14,10,0.0,2018,0.0,0.0,Tuesday,0,18,0,0,morning,Nov,0,Content has link(s)
2018-11-13 21:01:00,253788558082460_1764528877008413,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1764528877008413/,Now is the best time to start a Legacee that will keep you loved happy always. Call us on 01 276 6800 and let’s help you start a Legacee.,6133,6133,1163,4970,5138,5138,995,995,4734,4734,785,3954,4061,1.74,2.26,107,42,39,3,16,0.0,46,46,28,0,1,82,69,46,38,2,12,0,39,27,17,1.0,2018,3.0,0.0,Tuesday,0,29,0,0,night,Nov,0,Content has link(s)
2018-11-14 14:05:00,253788558082460_1765452663582701,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1765452663582701/,"The holiday season is just around the corner, so we thought to give you a few financial tips to ensure you don’t end the year in debts. 😉

 
Have you got questions on how our mutual funds work, or curious to try out our e-gift voucher? Call us now on 0700 MUTUAL FUNDS or send an email to assetmanagement@stanbicibtc.com to find out more. #WealthWednesday",7422,7422,2659,4763,5258,5258,2164,2164,4837,4837,1145,3795,3893,1.93,2.96,143,28,27,4,32,0.0,79,79,31,0,0,89,67,38,26,3,14,0,57,24,37,0.0,2018,1.0,0.0,Wednesday,0,64,1,1,afternoon,Nov,0,Content has link(s)
2018-11-16 10:22:00,253788558082460_1767702586691042,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1767702586691042/,Caption this!!! 😊,7392,7392,1429,5963,6150,6150,1242,1242,6019,6019,1003,4891,5178,3.42,4.2,253,73,73,19,17,0.0,144,144,49,0,1,173,148,85,69,13,14,0,106,42,78,1.0,2018,0.0,0.0,Friday,0,3,0,0,morning,Nov,0,Content has link(s)
2018-11-16 10:51:00,253788558082460_1767724240022210,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1767724240022210/,Do you have questions about investing in the stock market? You can ask us. Contact us on 01 422 0004 or email stockbroking@stanbicibtc.com to learn more.,6763,6763,1373,5390,5540,5540,1223,1223,5577,5577,936,4443,4523,2.14,2.6,145,54,53,5,16,0.0,70,70,28,0,0,99,74,59,48,3,13,0,48,25,33,0.0,2018,1.0,0.0,Friday,0,26,1,0,morning,Nov,0,Content has link(s)
2018-11-16 21:00:00,253788558082460_1768334586627842,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1768334586627842/,Are you ready for your Black Friday shopping? Get a Stanbic IBTC card to get the deals you want. 😊 😉,7912,7912,979,6933,7112,7112,800,800,6425,6425,634,5868,5911,1.88,2.32,149,51,51,8,16,0.0,74,74,32,0,1,114,101,65,48,7,13,0,58,26,37,1.0,2018,0.0,0.0,Friday,0,21,1,0,night,Nov,0,Content has link(s)
2018-11-17 21:00:00,253788558082460_1769590406502260,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1769590406502260/,Do you have a financial goal in mind? Get a Max Yield savings account and start saving towards your goals while making interest on your savings. Visit stanbicibtc.com/maxyield for more details.,14298,14298,2433,11865,12177,12177,2121,2121,11576,11576,1735,9908,10094,2.96,3.65,423,99,96,30,27,0.19,240,267,115,0,1,284,236,130,98,18,24,0,182,95,103,1.0,2018,3.0,0.0,Saturday,1,31,1,0,night,Nov,0,Content has link(s)
2018-11-18 21:00:00,253788558082460_1770861573041810,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1770861573041810/,We’ve made it easier for you to #HappenToLife with our Interactive Voice Response. Dial 01-2716000 and select option 1 on the IVR menu to get started.,7257,7257,1420,5837,6036,6036,1221,1221,5748,5748,920,4674,4704,1.89,2.38,137,57,56,4,23,0.0,53,53,35,0,0,91,73,62,51,3,17,0,37,29,16,0.0,2018,1.0,0.0,Sunday,1,26,0,1,night,Nov,0,Content has link(s)
2018-11-19 21:00:00,253788558082460_1772154712912496,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1772154712912496/,Get the #BestInsuranceDeals for your car and avoid stories that touch 😢. Call us on 01277 0394 or send an email to insurancesolution@stanbicibtc.com,7455,7455,1417,6038,6224,6224,1231,1231,5865,5865,972,4664,4744,1.56,1.98,116,44,44,5,20,0.0,47,47,27,0,1,86,65,54,41,2,16,0,36,21,18,1.0,2018,0.0,0.0,Monday,0,23,0,1,night,Nov,0,Content has link(s)
2018-11-20 10:00:00,253788558082460_1772799046181396,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1772799046181396/,"#CareerTip
Be specific about your career goals. This will help your career decision making easier.",6913,6913,2196,4717,5141,5141,1772,1772,5442,5442,1372,3907,4053,1.85,2.35,128,50,50,3,30,0.0,45,45,24,0,0,87,63,61,43,2,21,0,32,18,17,0.0,2018,0.0,0.0,Tuesday,0,15,0,1,morning,Nov,0,Content has link(s)
2018-11-21 15:17:00,253788558082460_1774004876060813,Facebook,Photo,Anonymous,https://www.facebook.com/media/set/?set=a.1774004876060813&type=3,"In today's Wealth Wednesday series, we will be talking about women and diabetes and how to avoid it.",4214,4214,1660,2554,2853,2853,1361,1361,3063,3063,1014,2152,2225,2.78,3.82,117,33,32,9,24,0.0,51,51,38,0,0,83,62,42,28,5,18,0,40,33,10,0.0,2018,1.0,0.0,Wednesday,0,18,0,0,afternoon,Nov,0,Content has link(s)
2018-11-21 15:32:00,253788558082460_1774013842726583,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1774013842726583/,"In today's Wealth Wednesday series, we will be talking about women and diabetes and how to avoid it.",4774,4774,2153,2621,2995,2995,1779,1779,3294,3294,1145,2178,2246,3.0,4.34,143,19,18,0,54,0.0,70,70,45,0,0,73,41,22,10,0,17,0,56,39,20,0.0,2018,1.0,0.0,Wednesday,0,18,0,0,afternoon,Nov,0,Content has link(s)
2018-11-21 21:00:00,253788558082460_1774336259361008,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1774336259361008/?substory_index=0,Still not sure whether to invest in the FGN Bonds? Here are 5 reasons why you should. Call us on 01 422 0004 or email stockbroking@stanbicibtc.com and let us get you started.,12625,12625,1819,10806,11162,11162,1463,1463,10315,10315,1134,9172,9324,4.21,5.15,531,82,80,124,27,0.0,298,298,146,0,2,269,239,135,81,50,17,0,187,110,122,2.0,2018,2.0,0.0,Wednesday,0,32,1,0,night,Nov,0,Content has link(s)
2018-11-26 10:29:00,253788558082460_1780060535455247,Facebook,Photo,Anonymous,https://www.facebook.com/253788558082460/posts/1780060535455247/,"#MotivationMonday
Keep moving forward and don’t give up.",11800,11800,5439,6361,6948,6948,4852,4852,8885,8885,3840,5309,5579,3.58,4.76,423,156,154,9,57,0.0,201,201,135,0,0,323,199,185,151,9,56,0,170,131,57,0.0,2018,2.0,0.0,Monday,0,8,0,1,morning,Nov,0,Content has link(s)
