Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Engagement Rate (per Impression),Engagements,Reactions,Likes,Comments,Shares,Click-Through Rate,Post Link Clicks,Post Clicks (All),Year,part_of_day_posted,Month,day_of_week,is_weekend,post_length,contains_question,num_hashtags,no of tags,Linked Content(?)
2018-10-24 13:13:00,6460835477506396160,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6460835477758050304,"Hi everyone, hope your week is coming along well. What are your thoughts on insurance as a financial planning tool? 
#WealthWednesday ",2571,2571,1.05,27,10,10,1,2,0.54,14,14,2018,afternoon,Oct,Wednesday,0,21,1,1,0,No linked content
2018-10-24 13:37:00,6460841579501490177,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6460841579769929728,"Did you know there’s an insurance cover that compensates individuals or groups in the event of an accident resulting to death, disability or medical expenses? 
A)	Really?
B)	Yep. 
C)	Tell me more
#WealthWednesday",3237,3237,0.9,29,4,4,1,1,0.71,23,23,2018,afternoon,Oct,Wednesday,0,34,1,1,0,No linked content
2018-10-24 13:39:00,6460841892669198336,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6460841893000548352,"This type of insurance cover is called the ‘’personal accident cover’’ and it can be done for individuals or groups like family, a company or clubs.
#WealthWednesday",405,405,0.99,4,3,3,0,0,0.25,1,1,2018,afternoon,Oct,Wednesday,0,27,0,1,0,No linked content
2018-10-24 13:41:00,6460842482681937920,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6460842483088789504,"Getting an insurance cover is a smart way to save money and transfer your risks, Stanbic IBTC Insurance Brokers can partner with you on this need. Please call 01 2770394 or send an email to insurancesolution@stanbicibtc.com 
#WealthWednesday",490,490,2.86,14,2,2,2,4,1.22,6,6,2018,afternoon,Oct,Wednesday,0,37,0,1,0,No linked content
2018-10-24 14:01:00,6460847509416873985,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6460847509962133504,"3 Things we love about our #WCW, Happiness:
·         She stays true to her name - she's always happy
·         She's #Movingforward with life, taking computer lessons and preparing to take her SSCE
·         She's always enthusiastic about the future
We will be walking for her and others this Saturday, 27 October, 2018. Follow the conversation on #Together4ALimb",657,657,3.81,25,8,8,0,2,2.28,15,15,2018,afternoon,Oct,Wednesday,0,58,0,3,0,No linked content
2018-10-25 10:00:00,6461149201572204544,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6461149201903550464,Their future is bright. This is why we walk #Together4ALimb.,736,736,2.85,21,12,12,1,3,0.68,5,5,2018,morning,Oct,Thursday,0,10,0,1,0,No linked content
2018-10-25 12:00:00,6461179494286921728,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6461179494664409089,Beauty is shown in the simplest of things like the way you smile. It is the simplest things that show #YouAreBeautiful. #MovingForward,717,717,3.21,23,10,10,0,6,0.98,7,7,2018,afternoon,Oct,Thursday,0,22,0,2,0,No linked content
2018-10-25 17:30:00,6461262448161755136,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6461262448639897600,"We know how to keep your funds secure while growing them. For more details, call 01 280 1266 or email assetmanagement@stanbicibtc.com to find out more. #NeverStopInvesting",645,645,3.41,22,11,11,0,3,1.24,8,8,2018,evening,Oct,Thursday,0,26,0,1,0,No linked content
2018-10-26 10:00:00,6461511671490969600,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6461511672480825344,"The human spirit is one of ability, perseverance and courage that no disability can steal away. 
We literally can’t wait to walk #Together4ALimb",672,672,4.46,30,17,17,0,4,1.34,9,9,2018,morning,Oct,Friday,0,23,0,1,0,No linked content
2018-10-26 12:00:00,6461541811449143296,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6461541811784683520,Subscribe for the upcoming November FGN Bond for as little as N5000 for maximum returns. Contact us on 01 422 0004 or email stockbroking@stanbicibtc.com to learn more.,533,533,1.69,9,5,5,0,1,0.56,3,3,2018,afternoon,Oct,Friday,0,27,0,0,0,No linked content
2018-10-26 16:30:00,6461609889956532224,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6461609890354987008,#HappenToLife with us today for a better and secured tomorrow. #MovingForward,338,338,4.44,15,5,5,0,2,2.37,8,8,2018,afternoon,Oct,Friday,0,11,0,2,0,No linked content
2018-10-26 18:10:00,6461634878000762880,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6461634878353088512,"To our long service awardees across the country, thank you for joining us - we're happy you stayed. Here's to many more fruitful years #MovingForward with you.",463,463,7.13,33,12,12,0,4,3.67,17,17,2018,evening,Oct,Friday,0,27,0,1,0,No linked content
2018-10-27 07:25:00,6461834985715437568,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461834986088726528,We are ready to walk #Together4ALimb,89,89,3.37,3,0,0,0,0,3.37,3,3,2018,morning,Oct,Saturday,1,6,0,1,0,No linked content
2018-10-27 07:31:00,6461836521434685440,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6461836521958969344,Even the rain can't stop us from walking #Together4ALimb,73,73,1.37,1,0,0,0,0,1.37,1,1,2018,morning,Oct,Saturday,1,9,0,1,0,No linked content
2018-10-27 07:33:00,6461836964676145152,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461836965015887872,And we are on our way...The walk has started. #Together4ALimb,98,98,3.06,3,0,0,0,0,3.06,3,3,2018,morning,Oct,Saturday,1,10,0,1,0,No linked content
2018-10-27 07:37:00,6461838094206410752,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461838094533562368,Even the kids are not left out. They are walking #Together4ALimb,77,77,0.0,0,0,0,0,0,0.0,0,0,2018,morning,Oct,Saturday,1,11,0,1,0,No linked content
2018-10-27 07:44:00,6461839796624068608,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461839796972195840,The walk is progressing and we are glad because it is all for a great cause. #Together4ALimb,146,146,5.48,8,2,2,0,0,4.11,6,6,2018,morning,Oct,Saturday,1,17,0,1,0,No linked content
2018-10-27 07:54:00,6461842367384293376,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461842367728226304,The participants of the #Together4ALimb walk getting refreshed.,103,103,2.91,3,1,1,0,0,1.94,2,2,2018,morning,Oct,Saturday,1,8,0,1,0,No linked content
2018-10-27 07:56:00,6461842837096005632,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6461842837456715776,"Together, we are walking because we believe in a bright future for child amputees. #Together4ALimb",127,127,5.51,7,1,1,0,0,4.72,6,6,2018,morning,Oct,Saturday,1,15,0,1,0,No linked content
2018-10-27 08:07:00,6461845631211307008,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461845631559434240,"The CE, Stanbic IBTC Holdings Yinka Sanni and the CE, Stanbic IBTC Bank Dr Demola Shogunle walking #Together4ALimb",209,209,8.13,17,7,7,0,0,4.78,10,10,2018,morning,Oct,Saturday,1,18,0,1,0,No linked content
2018-10-27 08:17:00,6461848064582914048,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461848064960405504,"The CE, Stanbic IBTC Holdings Yinka Sanni and the CE, Stanbic IBTC Bank Dr Demola having a chat during the #Together4ALimb",158,158,8.86,14,3,3,0,1,6.33,10,10,2018,morning,Oct,Saturday,1,21,0,1,0,No linked content
2018-10-27 08:21:00,6461849201314795520,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461849201650339840,"Participants of the #Together4ALimb walk taking pictures with the CE, Stanbic IBTC Holdings Yinka Sanni and the CE, Stanbic IBTC Bank Dr Demola Shogunle.",186,186,9.14,17,3,3,0,1,6.99,13,13,2018,morning,Oct,Saturday,1,24,0,1,0,No linked content
2018-10-27 08:39:00,6461853792051830784,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461853792391565312,"The CE, Stanbic IBTC Holdings Yinka Sanni giving the opening speech during the #Together4ALimb event.",453,453,2.43,11,6,6,0,0,1.1,5,5,2018,morning,Oct,Saturday,1,15,0,1,0,No linked content
2018-10-27 08:47:00,6461855568247291904,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6461855568578650112,Senior Executives of Stanbic IBTC with two beneficiaries of the #Together4ALimb initiative.,647,647,7.57,49,12,12,0,4,5.1,33,33,2018,morning,Oct,Saturday,1,12,0,1,0,No linked content
2018-10-27 08:53:00,6461857117300232192,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461857117639974913,"The CE African Regions, Standard Bank Group, Sola David Borha giving a speech at the #Together4ALimb event.",764,764,4.19,32,17,17,0,4,1.44,11,11,2018,morning,Oct,Saturday,1,17,0,1,0,No linked content
2018-10-27 08:54:00,6461857466639613952,LinkedIn,Photo,Stanbic IBTC,Aramide Salami,https://linkedin.com/feed/update/urn:li:activity:6461857466962579456,"Our special guest of honor, Dr Idowu Olatunji (Consultant Orthopedic and Trauma Surgeon, National Orthopedic Hospital) giving his remarks.#Together4ALimb",930,930,3.12,29,11,11,0,2,1.72,16,16,2018,morning,Oct,Saturday,1,19,0,1,0,No linked content
2018-10-27 08:54:00,6461857509908058112,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461857510231015424,"The CE Stanbic IBTC Bank, Dr Demola Shogunle giving the closing remarks at the #Together4ALimb.",716,716,3.07,22,13,13,0,1,1.12,8,8,2018,morning,Oct,Saturday,1,15,0,1,0,No linked content
2018-10-27 09:40:00,6461869069346967552,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6461869069674123264,Interviews with participants who attended the #Together4ALimb event.,1048,1048,4.77,50,16,16,0,1,3.15,33,33,2018,morning,Oct,Saturday,1,8,0,1,0,No linked content
2018-10-29 07:45:00,6462564756342611968,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6462564756783005696,"You’re human
You feel pain like everyone else
But you should not let that hold you down
#YouAre Strong",1230,1230,3.25,40,18,18,0,4,1.46,18,18,2018,morning,Oct,Monday,0,19,0,1,0,No linked content
2018-10-29 12:00:00,6462629038883241984,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6462629039189434368,Make the right moves for your future by investing in our mutual funds today. Please call 01 280 1266 or email assetmanagement@stanbicibtc.com. #NeverStopInvesting,1089,1089,2.48,27,12,12,0,7,0.73,8,8,2018,afternoon,Oct,Monday,0,23,0,1,0,No linked content
2018-10-30 12:00:00,6462991341323456512,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6462991341667393536,"#Youare Unique because you know who you are
No one is like you
But you're not one to bother
Because you're confident of your individuality.
Share with us what makes you unique.  #MovingForward",851,851,2.12,18,9,9,0,3,0.71,6,6,2018,afternoon,Oct,Tuesday,0,33,0,2,0,No linked content
2018-10-30 17:30:00,6463074528573689856,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6463074528896651264,We can help make your best wishes come true with our #Wills service. Contact us on 01-270 6800 or email sitlagency@stanbicibtc.com to learn more.,674,674,2.23,15,5,5,0,4,0.89,6,6,2018,evening,Oct,Tuesday,0,24,0,1,0,No linked content
2018-10-30 18:35:00,6463090933805252608,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6463090934354710528,"Here are the 9 months financial results stating a 59% growth after tax for the 2018 financial year.
 ",1682,1682,15.04,253,38,38,1,8,12.25,206,206,2018,evening,Oct,Tuesday,0,18,0,0,0,No linked content
2018-10-31 08:00:00,6463293348047392768,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6463293348462624768,A successful harvest starts with the right seed. Earn bonus interest as you meet your savings target with Max Yield. Please call 01 422 2222 or email customercarenigeria@stanbicibtc.com,630,630,2.06,13,7,7,0,3,0.48,3,3,2018,morning,Oct,Wednesday,0,28,0,0,0,No linked content
2018-10-31 12:00:00,6463353703893213185,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6463353704245530624,"With us in your corner, #YouAreSecured. #MovingForward.",791,791,3.41,27,20,20,0,2,0.63,5,5,2018,afternoon,Oct,Wednesday,0,7,0,2,0,No linked content
2018-10-31 14:11:00,6463386727582175232,LinkedIn,Text,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6463386727917719552," Do you know what a Private Trust is?  #WealthWednesday
 
A.    Yes I do
B.    No I don’t
C.   I’ll like to know
",3848,3848,1.3,50,10,10,12,1,0.7,27,27,2018,afternoon,Oct,Wednesday,0,22,1,1,0,No linked content
2018-10-31 14:13:00,6463387193695178753,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6463387194227851264,"So, what is a Private Trust? #WealthWednesday",329,329,3.65,12,6,6,0,4,0.61,2,2,2018,afternoon,Oct,Wednesday,0,7,1,1,0,No linked content
2018-10-31 14:16:00,6463387912112345088,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6463387912485634048,"Trust funds accumulated over a lifetime are not divided amongst your beneficiaries after one passes on but are retained as one fund to accumulate more wealth. Funds will have provision for payment to members of the family as the need arises while preserving some funds to continue growing.
#WealthWednesday",575,575,2.26,13,7,7,0,2,0.7,4,4,2018,afternoon,Oct,Wednesday,0,49,0,1,0,No linked content
2018-10-31 14:18:00,6463388561940058112,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6463388562317541376,"Why is having a Private Trust necessary? Well, for one, it will help preserve your family wealth hence facilitate inter-generational wealth transfer according to your wishes. Other reasons you should consider a Private Trust are:
 #WealthWednesday
",397,397,2.27,9,3,3,0,2,1.01,4,4,2018,afternoon,Oct,Wednesday,0,36,1,1,0,No linked content
2018-10-31 14:20:00,6463389083539509248,LinkedIn,Photo,Stanbic IBTC,Anonymous,https://linkedin.com/feed/update/urn:li:activity:6463389083929579521,"Let’s help you facilitate a Private Trust so your family wealth can span through generations. Call us on 01- 2706800.
#WealthWednesday",476,476,2.31,11,5,5,0,2,0.84,4,4,2018,afternoon,Oct,Wednesday,0,21,0,1,0,No linked content
2018-10-31 15:32:00,6463407179335503872,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6463407179658469376,Keeping a little aside every now and then is a useful way to prepare for the future. Happy #WorldSavingsDay2018,631,631,2.69,17,9,9,0,3,0.79,5,5,2018,afternoon,Oct,Wednesday,0,19,0,1,0,No linked content
2018-10-31 17:39:00,6463439166247178240,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6463439166578524160,Join us bright and early tomorrow morning on Smooth FM 98.1 FM as we talk about equities and some more.,874,874,2.4,21,15,15,0,4,0.23,2,2,2018,evening,Oct,Wednesday,0,20,0,0,0,No linked content
2018-11-01 08:00:00,6463655821405495296,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6463655821774594048,May November bring more success than you’ve ever known. Happy New Month! #MovingForward.,939,939,1.92,18,12,12,0,1,0.53,5,5,2018,morning,Nov,Thursday,0,13,0,1,0,No linked content
2018-11-01 12:00:00,6463716214182154240,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6463716214618361856,The November auction for the FGN Retail Bond has begun!  Seize this opportunity to grow your investments with as little as N5000. Contact us on 01 422 0004 or email stockbroking@stanbicibtc.com to get started.,923,923,4.23,39,8,8,4,4,2.49,23,23,2018,afternoon,Nov,Thursday,0,34,0,0,0,No linked content
2018-11-02 10:00:00,6464048422839296000,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6464048423220977664,"Dear customer, always remember that you have a part to play in keeping your #MoneySafe. #ItBeginsWithYou",848,848,1.42,12,8,8,0,1,0.35,3,3,2018,morning,Nov,Friday,0,16,0,2,0,No linked content
2018-11-02 17:30:00,6464161532283617280,LinkedIn,Photo,Stanbic IBTC,Sophia Amuka,https://linkedin.com/feed/update/urn:li:activity:6464161532661108737,This could be you in the not too far future. #HappenToLife. Send an email to pensionsolution@stanbicibtc.com to get started.,855,855,1.75,15,6,6,0,3,0.7,6,6,2018,evening,Nov,Friday,0,19,0,1,0,No linked content
