Date,Post ID,Network,Content Type,Profile,Sent by,Link,Post,Impressions,Organic Impressions,Reach,Organic Reach,Engagement Rate (per Impression),Engagement Rate (per Reach),Engagements,Reactions,Likes,Comments,Saves,Year,no of tags,part_of_day_posted,day_of_week,is_weekend,post_length,contains_question,num_hashtags,Month
2019-04-06 11:00:00,18036520990097499,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bv6PJJ1lpCn/,Let’s be your partner to help grow your business from zero to the highest level! Just contact our team on 0700 333 3333 or enterprisedirect@stanbicibtc.com,3301,3301,3,3,3.79,4167.0,125,114,114,7,4,2019,0,morning,Saturday,1,25,0,0,Apr
2019-04-07 08:16:00,17852468998388585,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/Bv8hOuNBxN8/,We believe that everyone everywhere deserves to be healthy and happy. #WorldHealthDay,2504,2504,2,2,3.55,4450.0,89,86,86,1,2,2019,0,morning,Sunday,1,12,0,1,Apr
2019-04-08 11:59:00,18036805276108205,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/Bv_fiV9B418/,Life is what you make it. #HappenToLife today by calling 01 271 6000  or email pensionsolutions@stanbicibtc.com  #Pension # StanbicIBTC,2011,2011,1,1,3.13,6300.0,63,60,60,0,3,2019,0,morning,Monday,0,19,0,3,Apr
2019-04-08 14:31:00,18036810646102834,Instagram,Video,stanbicibtc,Anonymous,https://www.instagram.com/p/Bv_w3BzBT9t/,Watch the video and find out what 0-100 means when you #HappenToLife with us as your pension managers.,1456,1456,1,1,3.02,4400.0,44,40,40,2,2,2019,0,afternoon,Monday,0,18,0,1,Apr
2019-04-10 15:02:00,17865481762363605,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/BwE-ChhBmUg/,"Have you ever experienced road rage? Tell us about it.

Here are some suggested actions you could take to prevent road rage in slide 2 & 3.

In the event that your car gets damaged as a result of road rage or other circumstances, an insurance claim can significantly reduce your repair expenses. Please contact #StanbicIBTCInsuranceBrokers to get started, all our services are at no additional cost to you!!
#WealthWednesday",2538,2538,5,5,3.74,1900.0,95,92,92,0,3,2019,0,afternoon,Wednesday,0,70,1,2,Apr
2019-04-17 10:52:00,17855707528391744,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwWjAvHlUKX/,"#TriviaThursday: Let’s have a little fun shall we. 
What’s the one word you can put in each bracket that completes the other?",0,0,0,0,0.0,0.0,0,0,0,0,0,2019,0,morning,Wednesday,0,22,1,1,Apr
2019-04-18 14:01:00,18042117748100379,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwZdbbBl8hn/,✋ if you got this right.,2679,2679,3,3,2.99,2667.0,80,66,66,11,3,2019,0,afternoon,Thursday,0,6,0,0,Apr
2019-04-18 20:00:00,18048293758074821,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwaGh_elb3a/,"What would you do if someone scratches your car and drives off? 
1. Chase after the driver
2. Let it go
3. Call your insurance company

#Insurance #StanbicIBTC",2705,2705,4,4,3.22,2175.0,87,83,83,3,1,2019,0,evening,Thursday,0,28,1,2,Apr
2019-04-19 11:00:00,18056824540028743,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwbtecJlhF_/,"This looks enticing 🤤 
If you’ve ever tasted, tell us what it is? #FoodieFriday #Foodie 📷: @dobbyssignature",2605,2605,1,1,3.03,7900.0,79,72,72,7,0,2019,0,morning,Friday,0,17,1,2,Apr
2019-04-21 07:11:00,17924008498295557,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/Bwgc34Fn-XP/,May all the joys of this glorious season be yours. Happy #Easter! #StanbicIBTC #EasterSunday #Victory,4948,4948,1,1,5.27,26100.0,261,255,255,3,3,2019,0,morning,Sunday,1,15,0,4,Apr
2019-04-22 11:00:00,18053956642066379,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bwjb8PZl5k0/,"Strive for more, but never lose track of who you are.

Tag a friend that needs to see this! #MotivationMonday #Inspire",2697,2697,1,1,4.26,11500.0,115,110,110,4,1,2019,0,morning,Monday,0,21,0,2,Apr
2019-04-22 11:42:00,17964321808252621,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BwjgvLknJKp/,Share your fondest memories with us and you could win a ticket to the premiere of #AvengersEndgame. Click link in our bio to read terms and conditions.,2898,2898,3,3,3.55,3433.0,103,92,92,10,1,2019,0,morning,Monday,0,27,0,1,Apr
2019-04-22 17:00:00,17857626364383930,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwkFKamljKL/,Start the new week without fear. #MotiivationMonday,2708,2708,1,1,4.1,11100.0,111,104,104,6,1,2019,0,evening,Monday,0,7,0,1,Apr
2019-04-23 11:00:00,18058503343041236,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwmAp9RlQa2/,Invest and build tomorrow’s wealth today. Call 01 280 1266 or email assetmanagement@stanbicibtc.com to get started. #StanbicIBTC #AssetManagement #MutualFunds,2286,2286,5,5,3.81,1740.0,87,79,79,4,4,2019,0,morning,Tuesday,0,19,0,3,Apr
2019-04-24 13:02:00,17875885378350303,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/Bwozb80nH-S/,"Collected eggs this Easter?
Here are a few financial ‘eggs’ you should add to your basket.

Finally, remember that you can’t make an omelet without breaking an egg. Start saving today to ensure you live life the sunny side up at retirement. Call 01 271 6000 or email pensionsolution@stanbicibtc.com #WealthWednesday",1929,1929,2,2,2.95,2850.0,57,52,52,0,5,2019,0,afternoon,Wednesday,0,50,1,1,Apr
2019-04-24 17:01:00,17996391496201105,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwpOzfMlrWR/,The FGN Bonds is for everyone. Call 01 422 0004 or email stockbroking@stanbicibtc.com to learn more.,1533,1533,1,1,2.61,4000.0,40,38,38,0,2,2019,0,evening,Wednesday,0,16,0,0,Apr
2019-04-24 18:37:00,18057909658063815,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/BwpZy5rHW9-/,What would you do if you had the gauntlet? #AvengersEndgame,3878,3878,2,2,5.0,9700.0,194,182,182,11,1,2019,0,evening,Wednesday,0,10,1,1,Apr
2019-04-25 13:37:00,17981813221230353,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BwrcUcmnVV2/,"The opportunities are almost limitless in a world without malaria. This #WorldMalariaDay, we can take a step closer to end malaria today. #ZeroMalariaStartsWithMe",2167,2167,2,2,3.41,3700.0,74,72,72,0,2,2019,0,afternoon,Thursday,0,23,0,2,Apr
2019-04-27 11:00:00,18029838958133390,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BwwT4NuFtHS/,Here's how *909# can help you to keep #MovingForward.,5375,5375,3,3,4.87,8733.0,262,212,212,9,41,2019,0,morning,Saturday,1,9,0,2,Apr
2019-04-28 12:49:00,17859437134389099,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BwzFMAKnXfV/,"#PersonalFinanceTip: Every Naira counts.

Saving on a small income can be tough, but it is possible.
Even if you only put a little aside - consistency in saving money can make a world of difference when you start to earn more. #Money #Save #StanbicIBTC",2850,2850,3,3,4.18,3967.0,119,116,116,3,0,2019,0,afternoon,Sunday,1,44,0,4,Apr
2019-04-29 11:00:00,17859906217377169,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw1db2plNxB/,You have to do the work!! Success isn’t going to fall in your lap. #NeverStop #MotivationMonday.,416,416,328,328,5.53,7.01,23,22,22,0,1,2019,0,morning,Monday,0,16,0,2,Apr
2019-04-29 13:11:00,18034499023081498,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/Bw1sc-BHBoV/,You have to do the work!! Success isn’t going to fall on your lap. #NeverStop #MotivationMonday #MovingForward,1994,1994,3,3,2.96,1967.0,59,53,53,2,4,2019,0,afternoon,Monday,0,17,0,3,Apr
2019-04-29 19:01:00,18056061763067685,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw2UfqPlAVs/,Your struggles and setbacks are tests to see if you truly want what you ask for. #NeverStop#MovingForward,2583,2583,3,3,4.41,3800.0,114,99,99,11,4,2019,0,evening,Monday,0,17,0,2,Apr
2019-04-30 10:00:00,18060133558019560,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw37X75FzNt/,Just another reason to invest in FGN bonds. Call 01 422 0004 or email stockbroking@stanbicibtc.com to learn more.,1719,1719,3,3,2.62,1500.0,45,45,45,0,0,2019,0,morning,Tuesday,0,18,0,0,Apr
2019-04-30 19:01:00,17984839147228720,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw45Q4fFoS6/,"With as little as N5,000, you can  start securing your future today with our  mutual funds. 
Call 01 280 1266 or email assetmanagement@stanbicibtc.com  #savemoney #InvestWisely",3299,3299,4,4,4.94,4075.0,163,137,137,14,12,2019,0,evening,Tuesday,0,25,0,2,Apr
2019-05-01 08:00:00,17903518846306535,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw6SemFlgPR/,Here's to even more productive years ahead. Happy #WorkersDay #NeverStop #MovingForward,3610,3610,3,3,5.21,6267.0,188,181,181,0,7,2019,0,morning,Wednesday,0,11,0,3,May
2019-05-01 11:16:00,18043499614096741,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/Bw6o2-wHlKl/,Happy “everything-but-work-day”. Happy #WorkersDay,3266,3266,2,2,6.22,10150.0,203,183,183,14,6,2019,0,morning,Wednesday,0,4,0,1,May
2019-05-02 14:05:00,17877542188352532,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw9hE04Fcym/,"31 days of awesomeness and amazing opportunities. 
Make it a memorable May. #NewMonth #May #StanbicIBTC",1800,1800,1,1,3.5,6300.0,63,61,61,2,0,2019,0,afternoon,Thursday,0,15,0,3,May
2019-05-02 19:00:00,17875876357356164,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw-C1MSFip6/,Let us be the bridge between you and your next international project. Talk to us on 01 422 0006 or email AfricaChinaBankingCentre@stanbicibtc.com to get started.,2612,2612,1,1,3.75,9800.0,98,97,97,0,1,2019,0,evening,Thursday,0,25,0,0,May
2019-05-03 11:00:00,18029082505146367,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/Bw_wp2dlOKr/,"As you grow, the challenges you face will get tougher. But you didn’t make it this far to quit now. You’re going to keep going. 👊🏻 #NeverStop #MovingForward #StanbicIBTC",3248,3248,2,2,5.14,8350.0,167,160,160,2,5,2019,0,morning,Friday,0,29,0,3,May
2019-05-03 18:01:00,18061280125024127,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxAgyMvFMWa/,Open a Retirement Savings Account with us today so you can #HappenToLife tomorrow. Call 01 271 6000 or email pensionsolutions@stanbicibtc.com to get started. #StanbicIBTC,2605,2605,1,1,3.57,9300.0,93,83,83,10,0,2019,0,evening,Friday,0,24,0,2,May
2019-05-04 18:00:00,17851992118415024,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxDFfx6llJh/,"To get the best of life for now and in the future, you need a game plan. Do you have one?",2175,2175,1,1,3.36,7300.0,73,67,67,4,2,2019,0,evening,Saturday,1,21,1,0,May
2019-05-06 11:00:00,17985538756234385,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxHfC-NF5iw/,Shine bright like a Diamond. #MovingForward #NeverStop #StanbicIBTC #PowerUpMonday,2460,2460,1,1,4.39,10800.0,108,105,105,2,1,2019,0,morning,Monday,0,9,0,4,May
2019-05-06 13:00:00,17960818282264249,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxHsvP2FoFi/,May all your prayers and devotions be accepted this month! #RamadanMubarak,2681,2681,1,1,4.7,12600.0,126,120,120,4,2,2019,0,afternoon,Monday,0,11,0,1,May
2019-05-06 19:00:00,18035302720140802,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxIV-KsFllb/,Talk to us on 01 270 6800 to show your love to your child by getting them #SET for the future. #StanbicIBTC #Future,3723,3723,1,1,5.4,20100.0,201,180,180,15,6,2019,0,evening,Monday,0,23,0,3,May
2019-05-07 15:13:00,18058708897064668,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxKgvrrl5kP/,N5k can get you started  today. Call 01 280 1266 or email assetmanagement@stanbicibtc.com #savemoney #InvestWisely,6069,6069,1,1,5.75,34900.0,349,202,202,139,8,2019,0,afternoon,Tuesday,0,15,0,2,May
2019-05-08 14:12:00,18029555596154919,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/BxM-ppaH3Sq/,"If you could 👀 your future, what part would you like to see?

It can be pretty scary not knowing what tomorrow brings. Most people’s worries about the future are usually of a financial nature. 
What if you never had to worry about money and your future because you have taken the necessary steps to secure it? 
It’s like living a life where you already know the endgame 😜#WealthWednesday",3082,3082,1,1,3.44,10600.0,106,101,101,2,3,2019,0,afternoon,Wednesday,0,69,1,1,May
2019-05-09 11:24:00,18063494407022288,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/BxPQOH8n4hq/,"At the media launch of Stanbic IBTC ""Retire Well Plan"" also known as the Micro-Pension plan.  #RetireWell #GamePlan #MovingForward",4289,4289,1,1,5.22,22400.0,224,221,221,3,0,2019,0,morning,Thursday,0,19,0,3,May
2019-05-09 12:33:00,18046532167097116,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BxPYGojnH-9/,"Nike Bajomo, ED, Business Development, Stanbic IBTC Pension Managers giving the vote of thanks at the media launch of the ""Retire Well Plan."" #RetireWell #GamePlan #MovingForward",219,219,167,167,8.22,10.78,18,18,18,0,0,2019,0,afternoon,Thursday,0,26,0,3,May
2019-05-10 00:30:00,17868881479375415,Instagram,Video,stanbicibtc,Anonymous,https://www.instagram.com/p/BxQo2e0Hxb8/,'The List' isn’t complete without a plan to #RetireWell. Call 01 271 6000 or email pensionsolution@stanbicibtc.com to get started.,6706,6706,6,6,6.9,7717.0,463,389,389,47,27,2019,0,night,Friday,0,19,0,1,May
2019-05-10 10:59:00,17849346190427442,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxRyDvulPLd/,"Congratulations on your (past, present and future) housewarming. We just thought to remind you that you can keep your house even safer with the #BestInsuranceDeals from us. Contact us on 01 277 0394 or email insurancesolutions@stanbicibtc.com to begin.",2843,2843,1,1,3.97,11300.0,113,101,101,9,3,2019,0,morning,Friday,0,38,0,1,May
2019-05-10 18:03:00,18046607704107573,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BxSimFInDSI/,This is how you step into a groovy weekend. #Tgif #Friday #Dance #StanbicIBTC,4219,4219,1,1,4.74,20000.0,200,185,185,11,4,2019,0,evening,Friday,0,13,0,4,May
2019-05-11 11:00:00,18066890899016338,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxUW-Qalsij/,"Let’s help make your business grow, please call 0700 333 3333 or send an email to enterprisedirect@stanbicibtc.com to get started.",2628,2628,1,1,3.27,8600.0,86,71,71,15,0,2019,0,morning,Saturday,1,20,0,0,May
2019-05-13 11:00:00,17931290479288750,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxZgmE8FNIT/,34 Mondays left! Go for it and make it count. #PowerUpMonday #StanbicIBTC,2258,2258,1,1,3.72,8400.0,84,83,83,0,1,2019,0,morning,Monday,0,12,0,2,May
2019-05-13 18:00:00,17859704521399840,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxaQtzjFGGL/,"With #SET, preparing for your child’s education is easy peasy. Talk to us on 01 270 6800 or email SITLAgency@stanbicibtc.com to get started.",2409,2409,3,3,4.15,3333.0,100,97,97,3,0,2019,0,evening,Monday,0,23,0,1,May
2019-05-14 11:00:00,17884528174343641,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxcFZS1lVcZ/,"Your comfort zone makes you feel safe, but it can also keep you from attaining your full potential. #DoItForYou #MovingForward #StanbicIBTC",4139,4139,4,4,4.66,4825.0,193,168,168,16,9,2019,0,morning,Tuesday,0,21,0,3,May
2019-05-15 15:41:00,17997739696220617,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/BxfKTMGHLXk/,"Did you know that malaria is the leading cause of death among children under five years of age?

To reverse this statistic, everyone including you must support the fight against malaria. Preventing malaria is as simple as keeping the mosquitoes away from humans. Here are some preventive tips. #WealthWednesday",2687,2687,1,1,3.57,9600.0,96,91,91,1,4,2019,0,afternoon,Wednesday,0,49,1,1,May
2019-05-16 11:18:00,17873003566370733,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BxhRGX_HNGR/,"Life will always be what it is, but you can choose to be happy no matter your situation.😉",3811,3811,1,1,4.78,18200.0,182,162,162,16,4,2019,0,morning,Thursday,0,18,0,0,May
2019-05-16 19:00:00,18065700397001852,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxiF4nEFcvI/,"Thinking of writing a will? Here are some things to note. 
To know more, contact us on 01-2706800 or send an email to sitlagency@stanbicibtc.com",4045,4045,3,3,3.26,4400.0,132,115,115,10,7,2019,0,evening,Thursday,0,24,1,0,May
2019-05-17 08:48:00,17972721991251850,Instagram,Carousel,stanbicibtc,Anonymous,https://www.instagram.com/p/Bxjkqx0nUke/,Congratulations @mtnng on your listing on the Premium Board segment of the @NseNigeria. We're glad we played a part in this great achievement. Here's to #MovingForward together to everywhere you want to go.,5313,5313,2,2,5.61,14900.0,298,289,289,8,1,2019,0,morning,Friday,0,33,0,1,May
2019-05-17 11:00:00,18067337443035304,Instagram,Photo,stanbicibtc,Aramide Salami,https://www.instagram.com/p/BxjzvPBFXFK/,"#HappenToLife with Voluntary Contributions (VCs):
VCs are extra deposits you can make to your mandatory Retirement Savings Account (RSA). To know more,  reach out to our gurus on 01 271 6000 or pensionsolutions@stanbicibtc.com to get started.",478,478,380,380,4.6,5.79,22,21,21,0,1,2019,0,morning,Friday,0,36,0,1,May
2019-05-17 12:51:00,18038444017190151,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BxkAinHHctp/,We're happy to be here at Tarkwa Bay to sensitize the community on staying healthy and preventing malaria. #ZeroMalariaStartsWithMe #MovingForward,3984,3984,1,1,5.22,20800.0,208,206,206,2,0,2019,0,afternoon,Friday,0,20,0,2,May
2019-05-17 12:52:00,18066404140040745,Instagram,Photo,stanbicibtc,Anonymous,https://www.instagram.com/p/BxkAnpWnEzA/,"#HappenToLife with Voluntary Contributions (VCs):
VCs are extra deposits you can make to your mandatory Retirement Savings Account (RSA). To know more,  reach out to our gurus on 01 271 6000 or pensionsolutions@stanbicibtc.com to get started. #Pension",0,0,0,0,0.0,0.0,0,0,0,0,0,2019,0,afternoon,Friday,0,37,0,2,May
